cst_id,cst_key,cst_firstname,cst_lastname,cst_marital_status,cst_gndr,cst_create_date
'28398','AW00028398','Shawn','Lal','S','','46047'
'28399','AW00028399','Dale','Deng','M','','46047'
'28400','AW00028400','Cedric','Anand','S','','46047'
'28401','AW00028401','Maria','Alexander','S','','46047'
'28402','AW00028402','Kristin','Kumar','S','','46047'
'28403','AW00028403','Jaclyn','Sharma','M','','46047'
'28404','AW00028404','Whitney','Raman','M','','46047'
'28405','AW00028405','Erick','Malhotra','M','','46047'
'28406','AW00028406','Gerald','Srini','M','','46047'
'28407','AW00028407','Emma','Miller','S','','46047'
'28408','AW00028408','Tasha','Lal','S','','46047'
'28409','AW00028409','Bonnie','Rai','M','','46047'
'28410','AW00028410','Cheryl','Gill','M','','46047'
'28411','AW00028411','Jay','Rodriguez','S','','46047'
'28412','AW00028412','Walter','Vazquez','S','','46047'
'28413','AW00028413','Dalton','Martinez','M','','46047'
'28414','AW00028414','Bradley','Luo','S','','46047'
'28415','AW00028415','Melissa','Rogers','M','','46047'
'28416','AW00028416','Roger','Black','M','','46047'
'28417','AW00028417','Ashlee','Lal','M','','46047'
'28418','AW00028418','Kelli','Zhu','M','','46047'
'28419','AW00028419','Cheryl','Suarez','M','','46047'
'28420','AW00028420','Tracy','Chapman','M','','46047'
'28421','AW00028421','Monica','Gonzalez','S','','46047'
'28422','AW00028422','Joy','Moyer','S','','46047'
'28423','AW00028423','Victor','Ortega','S','','46047'
'28424','AW00028424','Neil','Romero','S','','46047'
'28425','AW00028425','Gilbert','Nara','S','','46047'
'28426','AW00028426','Melvin','Xie','S','','46047'
'28427','AW00028427','Yolanda','Deng','S','','46047'
'28428','AW00028428','Ebony','Alvarez','S','','46047'
'28429','AW00028429','Devin','Bell','S','','46047'
'28430','AW00028430','Armando','Suarez','M','','46047'
'28431','AW00028431','Tyrone','Sanz','M','','46047'
'28432','AW00028432','Bruce','Carlson','S','','46047'
'28433','AW00028433','Deborah','Shen','S','','46047'
'28434','AW00028434','Brian','Lauer','S','','46047'
'28435','AW00028435','Edwin','Liu','M','','46047'
'28436','AW00028436','Derrick','Carlson','S','','46047'
'28437','AW00028437','Mary','Smith','S','','46047'
'28438','AW00028438','Heidi','Sanchez','S','','46047'
'28439','AW00028439','Olivia','Gray','S','','46047'
'28440','AW00028440','Allison','Ramirez','S','','46047'
'28441','AW00028441','Peter','Nath','S','','46047'
'28442','AW00028442','Phillip','Prasad','S','','46047'
'28443','AW00028443','Alfredo','Dominguez','S','','46047'
'28444','AW00028444','Pedro','Sai','S','','46047'
'28445','AW00028445','Shaun','She','S','','46047'
'28446','AW00028446','Mayra','Subram','M','','46047'
'28447','AW00028447','Dalton','Walker','S','','46047'
'28448','AW00028448','Katherine','Campbell','M','','46047'
'28449','AW00028449','Jarred','Gill','M','','46047'
'28450','AW00028450','Nelson','Martin','S','','46047'
'28451','AW00028451','Nichole','Chander','M','','46047'
'28452','AW00028452','Alexandra','Young','S','','46047'
'28453','AW00028453','Valerie','Lin','M','','46047'
'28454','AW00028454','Shawna','Simpson','M','','46047'
'28455','AW00028455','Raymond','Sara','M','','46047'
'28456','AW00028456','Todd','Xu','M','','46047'
'28457','AW00028457','Bruce','Gonzalez','S','','46047'
'28458','AW00028458','Casey','She','S','','46047'
'28459','AW00028459','Dana','Muñoz','M','','46047'
'28460','AW00028460','Nathan','Powell','M','','46047'
'28461','AW00028461','Joe','Dominguez','M','','46047'
'28462','AW00028462','Kendra','Serrano','M','','46047'
'28463','AW00028463','Emmanuel','Arun','S','','46047'
'28464','AW00028464','Eddie','Hernandez','M','','46047'
'28465','AW00028465','Wendy','Serrano','M','F','46047'
'28466','AW00028466','Marco','Chandra','S','M','46047'
'28467','AW00028467','Tasha','Tang','M','F','46047'
'28468','AW00028468','Melody','Harrison','M','F','46047'
'28469','AW00028469','Morgan','Green','M','F','46047'
'28470','AW00028470','Tamara','Tang','M','F','46047'
'28471','AW00028471','Phillip','Sullivan','S','M','46047'
'28472','AW00028472','Kellie','Ramos','M','F','46047'
'28473','AW00028473','Bruce','Rodriguez','S','M','46047'
'28474','AW00028474','Terrence','Nara','S','M','46047'
'28475','AW00028475','Bruce','Ramos','S','M','46047'
'28476','AW00028476','Bradley','Xie','S','M','46047'
'28477','AW00028477','Kenneth','Tang','M','M','46047'
'28478','AW00028478','Riley','Long','S','F','46047'
'28479','AW00028479','Marvin','Gomez','S','M','46047'
'28480','AW00028480','Arthur','Vazquez','S','M','46047'
'28481','AW00028481','Kristine','Moreno','M','F','46047'
'28482','AW00028482','Jaime','She','S','M','46047'
'28483','AW00028483','Tara','Raje','S','F','46047'
'28484','AW00028484','Harold','Raman','M','M','46047'
'28485','AW00028485','Bianca','Wu','S','F','46047'
'28486','AW00028486','Rebekah','Chandra','M','F','46047'
'28487','AW00028487','Gerald','Gill','S','M','46047'
'28488','AW00028488','Reginald','Travers','S','M','46047'
'28489','AW00028489','Jeffery','Zhu','S','M','46047'
'28490','AW00028490','Krista','Ramos','S','F','46047'
'28491','AW00028491','Cassie','Jai','S','F','46047'
'28492','AW00028492','Bethany','Tang','M','F','46047'
'28493','AW00028493','Morgan','Wilson','M','F','46047'
'28494','AW00028494','Ross','Martinez','S','M','46047'
'28495','AW00028495','Catherine','Morgan','S','F','46047'
'28496','AW00028496','Adam','Shan','S','M','46047'
'28497','AW00028497','Alvin','Yang','S','M','46047'
'28498','AW00028498','Tabitha','Ruiz','S','F','46047'
'28499','AW00028499','Lydia','Srini','S','F','46047'
'28500','AW00028500','Jermaine','Gonzalez','S','M','46047'
'28501','AW00028501','Gerald','Perez','S','M','46047'
'28502','AW00028502','Dominique','Jordan','S','F','46047'
'28503','AW00028503','Jay','Sanz','S','M','46047'
'28504','AW00028504','Reginald','Gomez','S','M','46047'
'28505','AW00028505','Barbara','Xie','M','F','46047'
'28506','AW00028506','Ruth','Schmidt','S','F','46047'
'28507','AW00028507','Deanna','Suri','M','F','46047'
'28508','AW00028508','Jaime','Romero','M','F','46047'
'28509','AW00028509','Audrey','Diaz','S','F','46047'
'28510','AW00028510','Gregory','Andersen','S','M','46047'
'28511','AW00028511','Chase','Rivera','S','M','46047'
'28512','AW00028512','Dwayne','Alonso','S','M','46047'
'28513','AW00028513','Molly','Fernandez','M','F','46047'
'28514','AW00028514','Lisa','Chen','S','F','46047'
'28515','AW00028515','Tony','Lal','M','M','46047'
'28516','AW00028516','Vincent','Lin','S','M','46047'
'28517','AW00028517','Troy','Gonzalez','S','M','46047'
'28518','AW00028518','Tammy','Sanchez','S','F','46047'
'28519','AW00028519','Jésus','Ramos','M','M','46047'
'28520','AW00028520','Susan','Liang','M','F','46047'
'28521','AW00028521','Bradley','Tang','S','M','46047'
'28522','AW00028522','Rosa','Ma','M','F','46047'
'28523','AW00028523','Charles','James','S','M','46047'
'28524','AW00028524','Paula','Gill','M','F','46047'
'28525','AW00028525','Dominic','Rodriguez','S','M','46047'
'28526','AW00028526','Luke','Yang','S','M','46047'
'28527','AW00028527','Dwayne','Rubio','S','M','46047'
'28528','AW00028528','Tasha','Chande','M','F','46047'
'28529','AW00028529','Tara','Chande','S','F','46047'
'28530','AW00028530','Gavin','Powell','S','M','46047'
'28531','AW00028531','Jared','Reed','S','M','46047'
'28532','AW00028532','Tony','Xie','M','M','46047'
'28533','AW00028533','Clayton','Sun','S','M','46047'
'28534','AW00028534','Sabrina','Romero','M','F','46047'
'28535','AW00028535','Leslie','Ferrier','S','F','46047'
'28536','AW00028536','Martha','Guo','M','F','46047'
'28537','AW00028537','Christian','Hayes','S','M','46047'
'28538','AW00028538','Jerome','Sanz','S','M','46047'
'28539','AW00028539','Barbara','Zhou','S','F','46047'
'28540','AW00028540','Leah','Zhang','M','F','46047'
'28541','AW00028541','Isabella','Perez','S','F','46047'
'28542','AW00028542','Martha','Zhao','S','F','46047'
'28543','AW00028543','Roger','Ye','S','M','46047'
'28544','AW00028544','Nicolas','Shan','S','M','46047'
'28545','AW00028545','Micheal','Ramos','M','M','46047'
'28546','AW00028546','Alisha','Xu','M','F','46047'
'28547','AW00028547','April','Shen','S','F','46047'
'28548','AW00028548','Krista','Ortega','S','F','46047'
'28549','AW00028549','Lydia','Subram','M','F','46047'
'28550','AW00028550','Wayne','Andersen','S','M','46047'
'28551','AW00028551','Warren','Xu','S','M','46047'
'28552','AW00028552','Holly','Subram','S','F','46047'
'28553','AW00028553','Sabrina','Serrano','M','F','46047'
'28554','AW00028554','Natalie','Sanders','M','F','46047'
'28555','AW00028555','Monique','Serrano','M','F','46047'
'28556','AW00028556','Isabel','Gonzales','M','F','46047'
'28557','AW00028557','Casey','Alvarez','M','M','46047'
'28558','AW00028558','Dawn','Stone','S','F','46047'
'28559','AW00028559','Billy','Gutierrez','M','M','46047'
'28560','AW00028560','Peggy','Smith','S','F','46047'
'28561','AW00028561','Carlos','Kelly','S','M','46047'
'28562','AW00028562','Phillip','Martinez','M','M','46047'
'28563','AW00028563','Dennis','Cai','S','M','46047'
'28564','AW00028564','Alisha','Deng','S','F','46047'
'28565','AW00028565','James','Allen','S','M','46047'
'28566','AW00028566','Colin','Sun','S','M','46047'
'28567','AW00028567','Ann','Kapoor','S','F','46047'
'28568','AW00028568','Daisy','Alonso','M','F','46047'
'28569','AW00028569','Dustin','Jai','M','M','46047'
'28570','AW00028570','Jenna','Turner','S','F','46047'
'28571','AW00028571','Anna','Torres','S','F','46047'
'28572','AW00028572','Jeffery','Ye','M','M','46047'
'28573','AW00028573','Tyrone','Gill','S','M','46047'
'28574','AW00028574','Kayla','Flores','S','F','46047'
'28575','AW00028575','Linda','Gutierrez','S','F','46047'
'28576','AW00028576','Sunil','Uppal','M','M','46047'
'28577','AW00028577','Austin','Harris','M','M','46047'
'28578','AW00028578','Zoe','Rogers','S','F','46047'
'28579','AW00028579','Grace','Ross','S','F','46047'
'28580','AW00028580','Aimee','Liu','M','F','46047'
'28581','AW00028581','Allison','Collins','S','F','46047'
'28582','AW00028582','Olivia','Hall','S','F','46047'
'28583','AW00028583','Ryan','Long','M','M','46047'
'28584','AW00028584','Rolando','Smith','M','F','46047'
'28585','AW00028585','Julian','Russell','S','M','46047'
'28586','AW00028586','Gabriel','Diaz','M','M','46047'
'28587','AW00028587','Xavier','Harris','M','M','46047'
'28588','AW00028588','Emma','Griffin','M','F','46047'
'28589','AW00028589','John','Walker','S','M','46047'
'28590','AW00028590','Gabriel','Jai','S','M','46047'
'28591','AW00028591','Mary','Collins','S','F','46047'
'28592','AW00028592','Alyssa','Johnson','S','F','46047'
'28593','AW00028593','Faith','Peterson','S','F','46047'
'28594','AW00028594','Sydney','Cooper','S','F','46047'
'28595','AW00028595','Xavier','James','S','M','46047'
'28596','AW00028596','Haley','Butler','S','F','46047'
'28597','AW00028597','Brianna','Harris','S','F','46047'
'28598','AW00028598','Wyatt','Russell','M','M','46047'
'28599','AW00028599','Stephanie','Perry','S','F','46047'
'28600','AW00028600','Destiny','Clark','S','F','46047'
'28601','AW00028601','Christian','Gonzales','S','M','46047'
'28602','AW00028602','Isabella','Morgan','S','F','46047'
'28603','AW00028603','Brian','Bell','M','M','46047'
'28604','AW00028604','Allison','James','S','F','46047'
'28605','AW00028605','Caleb','Coleman','S','M','46047'
'28606','AW00028606','Joshua','Wilson','S','M','46047'
'28607','AW00028607','Hunter','Sharma','S','M','46047'
'28608','AW00028608','Brian','Richardson','S','M','46047'
'28609','AW00028609','Jose','Harris','M','M','46047'
'28610','AW00028610','Jacqueline','Bailey','M','F','46047'
'28611','AW00028611','Christian','Alexander','S','M','46047'
'28612','AW00028612','Gabriel','Roberts','S','M','46047'
'28613','AW00028613','James','Campbell','M','M','46047'
'28614','AW00028614','Luis','Jenkins','S','M','46047'
'28615','AW00028615','Jonathan','Flores','M','M','46047'
'28616','AW00028616','Sarah','Harris','S','F','46047'
'28617','AW00028617','Noah','Davis','S','M','46047'
'28618','AW00028618','Katelyn','Bailey','M','F','46047'
'28619','AW00028619','Brianna','Bailey','M','F','46047'
'28620','AW00028620','Cole','Richardson','M','M','46047'
'28621','AW00028621','Kristen','Liu','M','F','46047'
'28622','AW00028622','Julia','Cooper','M','F','46047'
'28623','AW00028623','Marcus','Turner','M','M','46047'
'28624','AW00028624','Carson','Jenkins','S','M','46047'
'28625','AW00028625','Logan','Griffin','S','M','46047'
'28626','AW00028626','Bailey','Hernandez','S','F','46047'
'28627','AW00028627','Edward','Collins','S','M','46047'
'28628','AW00028628','Courtney','Phillips','S','F','46047'
'28629','AW00028629','Cynthia','Madan','M','F','46047'
'28630','AW00028630','Jack','Zimmerman','S','M','46047'
'28631','AW00028631','Isaiah','Phillips','S','M','46047'
'28632','AW00028632','Kathryn','Nath','M','F','46047'
'28633','AW00028633','Christina','Howard','S','F','46047'
'28634','AW00028634','Nathan','Mitchell','S','M','46047'
'28635','AW00028635','Levi','Gonzalez','M','M','46047'
'28636','AW00028636','Victoria','Bryant','M','F','46047'
'28637','AW00028637','Brandon','Lee','M','M','46047'
'28638','AW00028638','Alexandra','Thompson','S','F','46047'
'28639','AW00028639','Jacqueline','Morgan','M','F','46047'
'28640','AW00028640','Bryce','Cook','S','M','46047'
'28641','AW00028641','Brittany','Butler','M','F','46047'
'28642','AW00028642','Lauren','Ward','M','F','46047'
'28643','AW00028643','Xavier','Gray','M','M','46047'
'28644','AW00028644','Martha','Chow','M','F','46047'
'28645','AW00028645','Martin','Fernandez','M','M','46047'
'28646','AW00028646','Alexis','Moore','M','F','46047'
'28647','AW00028647','Hannah','Foster','M','F','46047'
'28648','AW00028648','Dylan','Harris','M','M','46047'
'28649','AW00028649','Nathan','Martinez','S','M','46047'
'28650','AW00028650','Jessica','Clark','M','F','46047'
'28651','AW00028651','Lauren','Brown','M','F','46047'
'28652','AW00028652','Mariah','Murphy','M','F','46047'
'28653','AW00028653','Grace','Williams','M','F','46047'
'28654','AW00028654','Miguel','Nelson','M','M','46047'
'28655','AW00028655','Devin','Smith','M','M','46047'
'28656','AW00028656','Lucas','Murphy','M','M','46047'
'28657','AW00028657','Ryan','Hayes','S','M','46047'
'28658','AW00028658','Jasmine','Bailey','S','F','46047'
'28659','AW00028659','Vanessa','Simmons','S','F','46047'
'28660','AW00028660','Justin','Anderson','S','M','46047'
'28661','AW00028661','Dalton','Ward','S','M','46047'
'28662','AW00028662','Isaiah','Murphy','S','M','46047'
'28663','AW00028663','Marcus','Coleman','S','M','46047'
'28664','AW00028664','Ashlee','Sharma','S','F','46047'
'28665','AW00028665','Donna','Anand','M','F','46047'
'28666','AW00028666','Kelvin','Zhu','M','M','46047'
'28667','AW00028667','Devin','Williams','S','M','46047'
'28668','AW00028668','Jeremy','Parker','S','M','46047'
'28669','AW00028669','Jordan','Carter','S','M','46047'
'28670','AW00028670','Julia','Gonzales','M','F','46047'
'28671','AW00028671','Gabrielle','Russell','M','F','46047'
'28672','AW00028672','Blake','Johnson','S','M','46047'
'28673','AW00028673','Arianna','Reed','M','F','46047'
'28674','AW00028674','Nathan','Yang','M','M','46047'
'28675','AW00028675','Angel','Mitchell','S','M','46047'
'28676','AW00028676','Alex','Bailey','S','M','46047'
'28677','AW00028677','Damien','Tang','S','M','46047'
'28678','AW00028678','Ben','Adams','S','M','46047'
'28679','AW00028679','Julian','Bryant','S','M','46047'
'28680','AW00028680','Hannah','Brown','S','F','46047'
'28681','AW00028681','Victoria','Johnson','M','F','46047'
'28682','AW00028682','Cassidy','Perry','M','F','46047'
'28683','AW00028683','Mallory','Munoz','S','F','46047'
'28684','AW00028684','Kristi','Saunders','M','F','46047'
'28685','AW00028685','Marshall','Zhu','M','M','46047'
'28686','AW00028686','Sheena','Jai','S','F','46047'
'28687','AW00028687','Javier','Gutierrez','S','M','46047'
'28688','AW00028688','Margaret','Ye','S','F','46047'
'28689','AW00028689','Kelvin','Zhang','S','M','46047'
'28690','AW00028690','Cory','Chandra','S','M','46047'
'28691','AW00028691','Alejandro','Andersen','S','M','46047'
'28692','AW00028692','Kristi','Rowe','S','F','46047'
'28693','AW00028693','Tamara','Chande','S','F','46047'
'28694','AW00028694','Larry','Suarez','M','M','46047'
'28695','AW00028695','Mario','Raji','M','M','46047'
'28696','AW00028696','Robin','Navarro','S','F','46047'
'28697','AW00028697','Raquel','Gutierrez','M','F','46047'
'28698','AW00028698','Kristina','Madan','S','F','46047'
'28699','AW00028699','Leah','Lu','S','F','46047'
'28700','AW00028700','Summer','Garcia','S','F','46047'
'28701','AW00028701','Felicia','Gill','S','F','46047'
'28702','AW00028702','Danny','Martin','S','M','46047'
'28703','AW00028703','Felicia','Suarez','M','F','46047'
'28704','AW00028704','Roy','Ruiz','M','M','46047'
'28705','AW00028705','Ashley','Powell','S','F','46047'
'28706','AW00028706','Reginald','Ashe','S','M','46047'
'28707','AW00028707','Sharon','Raje','S','F','46047'
'28708','AW00028708','Darryl','Sun','S','M','46047'
'28709','AW00028709','Stefanie','Gonzalez','S','F','46047'
'28710','AW00028710','Tyrone','Vazquez','M','M','46047'
'28711','AW00028711','Rebekah','Torres','M','F','46047'
'28712','AW00028712','Gregory','Goel','S','M','46047'
'28713','AW00028713','Franklin','Nath','M','M','46047'
'28714','AW00028714','Arturo','Gao','S','M','46047'
'28715','AW00028715','Maria','Foster','S','F','46047'
'28716','AW00028716','Darren','Garcia','S','M','46047'
'28717','AW00028717','Calvin','Anand','M','M','46047'
'28718','AW00028718','Cassandra','Raman','M','F','46047'
'28719','AW00028719','Neil','Vazquez','S','M','46047'
'28720','AW00028720','Candice','Liu','S','F','46047'
'28721','AW00028721','Jaclyn','Lin','M','F','46047'
'28722','AW00028722','Carmen','Stone','S','F','46047'
'28723','AW00028723','Ryan','Yang','S','M','46047'
'28724','AW00028724','Marvin','Navarro','S','M','46047'
'28725','AW00028725','Edward','Jenkins','S','M','46047'
'28726','AW00028726','Kelli','Liang','S','F','46047'
'28727','AW00028727','Brett','Madan','S','M','46047'
'28728','AW00028728','Dylan','Long','S','M','46047'
'28729','AW00028729','Heather','Sun','S','F','46047'
'28730','AW00028730','Nicole','Robinson','S','F','46047'
'28731','AW00028731','Jermaine','Subram','S','M','46047'
'28732','AW00028732','Bianca','Yang','M','F','46047'
'28733','AW00028733','Diana','Ramos','M','F','46047'
'28734','AW00028734','Briana','Moreno','M','F','46047'
'28735','AW00028735','Kimberly','Morgan','S','F','46047'
'28736','AW00028736','Paula','Navarro','S','F','46047'
'28737','AW00028737','Eugene','Lin','S','M','46047'
'28738','AW00028738','Lori','Romero','M','F','46047'
'28739','AW00028739','Mya','Perry','S','F','46047'
'28740','AW00028740','Alisha','Alan','M','F','46047'
'28741','AW00028741','Bruce','Dominguez','M','M','46047'
'28742','AW00028742','Erick','Vance','M','M','46047'
'28743','AW00028743','Kelly','Wood','S','F','46047'
'28744','AW00028744','Jenny','Xu','S','F','46047'
'28745','AW00028745','Geoffrey','Rana','S','M','46047'
'28746','AW00028746','Juan','Ruiz','M','M','46047'
'28747','AW00028747','Arthur','Gonzalez','M','M','46047'
'28748','AW00028748','Kelly','Washington','S','F','46047'
'28749','AW00028749','Franklin','Zhou','S','M','46047'
'28750','AW00028750','Andy','Romero','M','M','46047'
'28751','AW00028751','Joe','Belson','M','M','46047'
'28752','AW00028752','Andre','Subram','S','M','46047'
'28753','AW00028753','Kristine','Carlson','S','F','46047'
'28754','AW00028754','Chad','Nara','S','M','46047'
'28755','AW00028755','Raymond','Gonzalez','S','M','46047'
'28756','AW00028756','Stacey','Hee','S','F','46047'
'28757','AW00028757','Ronald','Rodriguez','M','M','46047'
'28758','AW00028758','Troy','Rodriguez','M','M','46047'
'28759','AW00028759','Melissa','Rivera','S','F','46047'
'28760','AW00028760','Lucas','Hall','M','M','46047'
'28761','AW00028761','Robert','Campbell','S','M','46047'
'28762','AW00028762','Aaron','Henderson','M','M','46047'
'28763','AW00028763','Mohamed','Pal','S','F','46047'
'28764','AW00028764','Frank','Rubio','S','M','46047'
'28765','AW00028765','Abigail','Gonzales','M','F','46047'
'28766','AW00028766','Joe','Alonso','S','M','46047'
'28767','AW00028767','Gilbert','Hu','M','M','46047'
'28768','AW00028768','Emmanuel','Rodriguez','S','M','46047'
'28769','AW00028769','Brianna','Foster','S','F','46047'
'28770','AW00028770','Sebastian','James','M','M','46047'
'28771','AW00028771','Katherine','Russell','S','F','46047'
'28772','AW00028772','Eric','Hughes','M','M','46047'
'28773','AW00028773','Gerald','Malhotra','S','M','46047'
'28774','AW00028774','Latasha','Rowe','M','F','46047'
'28775','AW00028775','Morgan','Anderson','M','F','46047'
'28776','AW00028776','Abigail','Morris','S','F','46047'
'28777','AW00028777','Brittany','Wood','S','F','46047'
'28778','AW00028778','Maurice','Sharma','M','M','46047'
'28779','AW00028779','Morgan','Reed','S','F','46047'
'28780','AW00028780','Melissa','Griffin','M','F','46047'
'28781','AW00028781','Alex','Collins','S','M','46047'
'28782','AW00028782','Cody','Howard','M','M','46047'
'28783','AW00028783','Makayla','Rivera','M','F','46047'
'28784','AW00028784','Briana','Gomez','M','F','46047'
'28785','AW00028785','Jose','Foster','S','M','46047'
'28786','AW00028786','Erick','Prasad','M','M','46047'
'28787','AW00028787','Gabrielle','Wood','M','F','46047'
'28788','AW00028788','Dominique','Martinez','M','F','46047'
'28789','AW00028789','Elijah','Zhang','S','M','46047'
'28790','AW00028790','Seth','Howard','S','M','46047'
'28791','AW00028791','Richard','Johnston','M','M','46047'
'28792','AW00028792','Henry','Stone','S','M','46047'
'28793','AW00028793','Alexander','Jackson','M','M','46047'
'28794','AW00028794','Juan','Cooper','S','M','46047'
'28795','AW00028795','Jesse','Allen','S','M','46047'
'28796','AW00028796','Cameron','Coleman','M','M','46047'
'28797','AW00028797','Alexandra','Wood','S','F','46047'
'28798','AW00028798','Timothy','Phillips','S','M','46047'
'28799','AW00028799','Amber','Nelson','S','F','46047'
'28800','AW00028800','Mason','Sanchez','S','M','46047'
'28801','AW00028801','Katelyn','Hall','S','F','46047'
'28802','AW00028802','Allison','Nelson','M','F','46047'
'28803','AW00028803','Gabriella','Edwards','S','F','46047'
'28804','AW00028804','Wyatt','Allen','S','M','46047'
'28805','AW00028805','Marissa','Bennett','M','F','46047'
'28806','AW00028806','Randall','Hernandez','S','M','46047'
'28807','AW00028807','Maria','Cox','M','F','46047'
'28808','AW00028808','Trinity','Watson','S','F','46047'
'28809','AW00028809','Isaac','Cooper','M','M','46047'
'28810','AW00028810','Kaylee','Blue','M','F','46047'
'28811','AW00028811','Caleb','Phillips','M','M','46047'
'28812','AW00028812','Brianna','Watson','M','F','46047'
'28813','AW00028813','Cameron','Washington','M','M','46047'
'28814','AW00028814','Anna','Butler','M','F','46047'
'28815','AW00028815','Lauren','James','M','F','46047'
'28816','AW00028816','Jessica','Cox','S','F','46047'
'28817','AW00028817','James','Lee','M','M','46047'
'28818','AW00028818','Dwayne','Hernandez','M','M','46047'
'28819','AW00028819','Grace','Bennett','M','F','46047'
'28820','AW00028820','Naomi','Alvarez','M','F','46047'
'28821','AW00028821','Blake','Jackson','M','M','46047'
'28822','AW00028822','Amanda','Alexander','M','F','46047'
'28823','AW00028823','Xavier','Brown','M','M','46047'
'28824','AW00028824','Brandon','Gonzales','S','M','46047'
'28825','AW00028825','Caleb','Hernandez','M','M','46047'
'28826','AW00028826','Jack','Sharma','M','M','46047'
'28827','AW00028827','Joshua','Robinson','M','M','46047'
'28828','AW00028828','Andrea','Murphy','S','F','46047'
'28829','AW00028829','Robert','Bryant','M','M','46047'
'28830','AW00028830','Matthew','Smith','M','M','46047'
'28831','AW00028831','Elizabeth','Harris','M','F','46047'
'28832','AW00028832','Joseph','Rodriguez','M','M','46047'
'28833','AW00028833','Abigail','Harris','M','F','46047'
'28834','AW00028834','Natalie','Hill','M','F','46047'
'28835','AW00028835','Elijah','Phillips','S','M','46047'
'28836','AW00028836','Lauren','Cook','S','F','46047'
'28837','AW00028837','Victoria','Rodriguez','M','F','46047'
'28838','AW00028838','Jasmine','Ross','S','F','46047'
'28839','AW00028839','Connor','Parker','M','M','46047'
'28840','AW00028840','Valerie','Harrison','S','F','46047'
'28841','AW00028841','Samuel','Gonzales','M','M','46047'
'28842','AW00028842','Nicole','Bailey','M','F','46047'
'28843','AW00028843','Chloe','Price','M','F','46047'
'28844','AW00028844','Emma','Rivera','S','F','46047'
'28845','AW00028845','Kaitlyn','Simmons','S','F','46047'
'28846','AW00028846','Cynthia','Lopez','S','F','46047'
'28847','AW00028847','Carly','Xu','S','F','46047'
'28848','AW00028848','Justin','Butler','S','M','46047'
'28849','AW00028849','Garrett','Murphy','S','M','46047'
'28850','AW00028850','Nelson','Hernandez','S','M','46047'
'28851','AW00028851','Miguel','Mitchell','S','M','46047'
'28852','AW00028852','Mariah','Watson','M','F','46047'
'28853','AW00028853','Miguel','Davis','M','M','46047'
'28854','AW00028854','Morgan','Walker','S','F','46047'
'28855','AW00028855','Alexandra','Perez','S','F','46047'
'28856','AW00028856','Luke','Wang','M','M','46047'
'28857','AW00028857','Matthew','Johnson','S','M','46047'
'28858','AW00028858','Aidan','Hughes','S','M','46047'
'28859','AW00028859','Micah','Cai','S','M','46047'
'28860','AW00028860','Ian','Anderson','M','M','46047'
'28861','AW00028861','Alexandra','Walker','M','F','46047'
'28862','AW00028862','Catherine','Ramirez','S','F','46047'
'28863','AW00028863','Allison','Bell','M','F','46047'
'28864','AW00028864','Natalie','Murphy','S','F','46047'
'28865','AW00028865','Alex','Reed','M','M','46047'
'28866','AW00028866','Aaron','Adams','S','M','46047'
'28867','AW00028867','Natalie','Martinez','M','F','46047'
'28868','AW00028868','Jason','Chen','M','M','46047'
'28869','AW00028869','Isabella','Howard','S','F','46047'
'28870','AW00028870','Brian','Watson','M','M','46047'
'28871','AW00028871','Jasmine','West','S','F','46047'
'28872','AW00028872','Kelli','He','S','F','46047'
'28873','AW00028873','Roger','Deng','M','M','46047'
'28874','AW00028874','Alexa','Brooks','M','F','46047'
'28875','AW00028875','Denise','Smith','S','M','46047'
'28876','AW00028876','Austin','Garcia','M','M','46047'
'28877','AW00028877','Joe','Vance','S','M','46047'
'28878','AW00028878','Alvin','Guo','M','M','46047'
'28879','AW00028879','Edwin','Xie','S','M','46047'
'28880','AW00028880','Felicia','Moyer','S','F','46047'
'28881','AW00028881','Allen','Kapoor','M','M','46047'
'28882','AW00028882','Tasha','Shen','M','F','46047'
'28883','AW00028883','Eddie','Romero','M','M','46047'
'28884','AW00028884','Sheila','Suarez','S','F','46047'
'28885','AW00028885','Kelvin','Raji','S','M','46047'
'28886','AW00028886','Franklin','Jai','M','M','46047'
'28887','AW00028887','Casey','Serrano','S','M','46047'
'28888','AW00028888','Casey','Lal','M','F','46047'
'28889','AW00028889','Alison','Beck','M','F','46047'
'28890','AW00028890','Jaclyn','Ma','M','F','46047'
'28891','AW00028891','Jasmine','Smith','S','F','46047'
'28892','AW00028892','Marissa','Bryant','S','F','46047'
'28893','AW00028893','Jessie','Gutierrez','M','F','46047'
'28894','AW00028894','Maurice','Xu','M','M','46047'
'28895','AW00028895','Mitchell','Luo','S','M','46047'
'28896','AW00028896','Edward','Davis','M','M','46047'
'28897','AW00028897','Jennifer','Ross','S','F','46047'
'28898','AW00028898','Melanie','Patterson','S','F','46047'
'28899','AW00028899','Alejandro','Anand','M','M','46047'
'28900','AW00028900','Jasmine','Price','S','F','46047'
'28901','AW00028901','Martha','Hee','M','F','46047'
'28902','AW00028902','Suzanne','She','S','F','46047'
'28903','AW00028903','Kara','Luo','M','F','46047'
'28904','AW00028904','Ian','Flores','M','M','46047'
'28905','AW00028905','Katherine','Bailey','M','F','46047'
'28906','AW00028906','Steve','Xu','M','M','46047'
'28907','AW00028907','Blake','Jenkins','M','M','46047'
'28908','AW00028908','Dominique','Sai','S','F','46047'
